,poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,numeric_grade,pollscore,methodology,transparency_score,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,endorsed_candidate_id,endorsed_candidate_name,endorsed_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,source,internal,partisan,race_id,cycle,office_type,seat_number,seat_name,election_date,stage,nationwide_batch,ranked_choice_reallocated,ranked_choice_round,party,answer,candidate_id,candidate_name,pct
2638,84656,1189,Morning Consult,96,Bloomberg,Morning Consult,218,Morning Consult,1.8,-0.2,Online Panel,3.0,Wisconsin,10/30/23,11/7/23,,,,,,,185594,675.0,rv,,rv,,11/10/23 09:25,,https://pro.morningconsult.com/analysis/swing-state-polling-2024-november-rfk-jr,,,,8905,2024,U.S. President,0,,11/5/24,general,False,False,,DEM,Biden,19368,Joe Biden,46.0
2639,84656,1189,Morning Consult,96,Bloomberg,Morning Consult,218,Morning Consult,1.8,-0.2,Online Panel,3.0,Wisconsin,10/30/23,11/7/23,,,,,,,185594,675.0,rv,,rv,,11/10/23 09:25,,https://pro.morningconsult.com/analysis/swing-state-polling-2024-november-rfk-jr,,,,8905,2024,U.S. President,0,,11/5/24,general,False,False,,REP,Trump,16651,Donald Trump,47.0
2640,84656,1189,Morning Consult,96,Bloomberg,Morning Consult,218,Morning Consult,1.8,-0.2,Online Panel,3.0,Wisconsin,10/30/23,11/7/23,,,,,,,185595,675.0,rv,,rv,,11/10/23 09:25,,https://pro.morningconsult.com/analysis/swing-state-polling-2024-november-rfk-jr,,,,8905,2024,U.S. President,0,,11/5/24,general,False,False,,DEM,Biden,19368,Joe Biden,36.0
2641,84656,1189,Morning Consult,96,Bloomberg,Morning Consult,218,Morning Consult,1.8,-0.2,Online Panel,3.0,Wisconsin,10/30/23,11/7/23,,,,,,,185595,675.0,rv,,rv,,11/10/23 09:25,,https://pro.morningconsult.com/analysis/swing-state-polling-2024-november-rfk-jr,,,,8905,2024,U.S. President,0,,11/5/24,general,False,False,,REP,Trump,16651,Donald Trump,38.0
2642,84656,1189,Morning Consult,96,Bloomberg,Morning Consult,218,Morning Consult,1.8,-0.2,Online Panel,3.0,Wisconsin,10/30/23,11/7/23,,,,,,,185595,675.0,rv,,rv,,11/10/23 09:25,,https://pro.morningconsult.com/analysis/swing-state-polling-2024-november-rfk-jr,,,,8905,2024,U.S. President,0,,11/5/24,general,False,False,,IND,Kennedy,31042,Robert F. Kennedy,13.0
2643,84656,1189,Morning Consult,96,Bloomberg,Morning Consult,218,Morning Consult,1.8,-0.2,Online Panel,3.0,Wisconsin,10/30/23,11/7/23,,,,,,,185595,675.0,rv,,rv,,11/10/23 09:25,,https://pro.morningconsult.com/analysis/swing-state-polling-2024-november-rfk-jr,,,,8905,2024,U.S. President,0,,11/5/24,general,False,False,,IND,West,31097,Cornel West,2.0
2644,84731,1189,Morning Consult,,,Morning Consult,218,Morning Consult,1.8,-0.2,Online Panel,3.0,,11/4/23,11/6/23,,,,,,,187500,4000.0,rv,,rv,True,11/21/23 09:20,,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,,,,8914,2024,U.S. President,0,,11/5/24,general,False,False,,DEM,Biden,19368,Joe Biden,42.0
2645,84731,1189,Morning Consult,,,Morning Consult,218,Morning Consult,1.8,-0.2,Online Panel,3.0,,11/4/23,11/6/23,,,,,,,187500,4000.0,rv,,rv,True,11/21/23 09:20,,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,,,,8914,2024,U.S. President,0,,11/5/24,general,False,False,,REP,Trump,16651,Donald Trump,43.0
2646,84599,1189,Morning Consult,,,Morning Consult,218,Morning Consult,1.8,-0.2,Online Panel,3.0,,11/3/23,11/5/23,,,,,,,185063,6000.0,rv,,rv,True,11/7/23 12:54,,https://pro.morningconsult.com/trackers/2024-gop-primary-election-tracker,,,,8914,2024,U.S. President,0,,11/5/24,general,False,False,,DEM,Biden,19368,Joe Biden,42.0
2647,84599,1189,Morning Consult,,,Morning Consult,218,Morning Consult,1.8,-0.2,Online Panel,3.0,,11/3/23,11/5/23,,,,,,,185063,6000.0,rv,,rv,True,11/7/23 12:54,,https://pro.morningconsult.com/trackers/2024-gop-primary-election-tracker,,,,8914,2024,U.S. President,0,,11/5/24,general,False,False,,REP,Trump,16651,Donald Trump,44.0
2648,84599,1189,Morning Consult,,,Morning Consult,218,Morning Consult,1.8,-0.2,Online Panel,3.0,,11/3/23,11/5/23,,,,,,,185064,6000.0,rv,,rv,True,11/7/23 12:55,,https://pro.morningconsult.com/trackers/2024-gop-primary-election-tracker,,,,8914,2024,U.S. President,0,,11/5/24,general,False,False,,DEM,Biden,19368,Joe Biden,41.0
2649,84599,1189,Morning Consult,,,Morning Consult,218,Morning Consult,1.8,-0.2,Online Panel,3.0,,11/3/23,11/5/23,,,,,,,185064,6000.0,rv,,rv,True,11/7/23 12:55,,https://pro.morningconsult.com/trackers/2024-gop-primary-election-tracker,,,,8914,2024,U.S. President,0,,11/5/24,general,False,False,,REP,DeSantis,16646,Ron DeSantis,39.0
2650,84665,1327,Meredith College,,,"Meredith College Department of History, Political Science, and International Studies",423,"Meredith College Department of History, Political Science, and International Studies",1.6,0.3,Online Panel,8.0,North Carolina,11/1/23,11/5/23,,,,,,,185692,755.0,rv,,rv,,11/13/23 11:24,,https://www.meredith.edu/news/meredith-poll-explores-voters-approval-of-political-leaders-perceptions-of-political-parties-and-level-of-civic-knowledge/,,,,8839,2024,U.S. President,0,,11/5/24,general,False,False,,DEM,Biden,19368,Joe Biden,40.0
2651,84665,1327,Meredith College,,,"Meredith College Department of History, Political Science, and International Studies",423,"Meredith College Department of History, Political Science, and International Studies",1.6,0.3,Online Panel,8.0,North Carolina,11/1/23,11/5/23,,,,,,,185692,755.0,rv,,rv,,11/13/23 11:24,,https://www.meredith.edu/news/meredith-poll-explores-voters-approval-of-political-leaders-perceptions-of-political-parties-and-level-of-civic-knowledge/,,,,8839,2024,U.S. President,0,,11/5/24,general,False,False,,REP,Trump,16651,Donald Trump,39.0
2652,84594,1709,Big Village,,,Big Village,37,Big Village,1.6,0.3,Online Panel,7.0,,10/30/23,11/5/23,,,,,,,185028,1497.0,lv,,lv,,11/7/23 10:46,,https://s3.amazonaws.com/cdn.big-village.com/big-village/2023/11/Big-Village-Political-Poll-11.05.23.pdf,,False,,8914,2024,U.S. President,0,,11/5/24,general,False,False,,DEM,Biden,19368,Joe Biden,37.1
2653,84594,1709,Big Village,,,Big Village,37,Big Village,1.6,0.3,Online Panel,7.0,,10/30/23,11/5/23,,,,,,,185028,1497.0,lv,,lv,,11/7/23 10:46,,https://s3.amazonaws.com/cdn.big-village.com/big-village/2023/11/Big-Village-Political-Poll-11.05.23.pdf,,False,,8914,2024,U.S. President,0,,11/5/24,general,False,False,,REP,Trump,16651,Donald Trump,40.1
2654,84594,1709,Big Village,,,Big Village,37,Big Village,1.6,0.3,Online Panel,7.0,,10/30/23,11/5/23,,,,,,,185028,1497.0,lv,,lv,,11/7/23 10:46,,https://s3.amazonaws.com/cdn.big-village.com/big-village/2023/11/Big-Village-Political-Poll-11.05.23.pdf,,False,,8914,2024,U.S. President,0,,11/5/24,general,False,False,,IND,Kennedy,31042,Robert F. Kennedy,12.4
2655,84594,1709,Big Village,,,Big Village,37,Big Village,1.6,0.3,Online Panel,7.0,,10/30/23,11/5/23,,,,,,,185028,1497.0,lv,,lv,,11/7/23 10:46,,https://s3.amazonaws.com/cdn.big-village.com/big-village/2023/11/Big-Village-Political-Poll-11.05.23.pdf,,False,,8914,2024,U.S. President,0,,11/5/24,general,False,False,,IND,West,31097,Cornel West,1.7
2656,84594,1709,Big Village,,,Big Village,37,Big Village,1.6,0.3,Online Panel,7.0,,10/30/23,11/5/23,,,,,,,185048,2023.0,a,,a,,11/7/23 12:39,,https://s3.amazonaws.com/cdn.big-village.com/big-village/2023/11/Big-Village-Political-Poll-11.05.23.pdf,,False,,8914,2024,U.S. President,0,,11/5/24,general,False,False,,DEM,Biden,19368,Joe Biden,29.4
2657,84594,1709,Big Village,,,Big Village,37,Big Village,1.6,0.3,Online Panel,7.0,,10/30/23,11/5/23,,,,,,,185048,2023.0,a,,a,,11/7/23 12:39,,https://s3.amazonaws.com/cdn.big-village.com/big-village/2023/11/Big-Village-Political-Poll-11.05.23.pdf,,False,,8914,2024,U.S. President,0,,11/5/24,general,False,False,,REP,Trump,16651,Donald Trump,37.1
2658,84594,1709,Big Village,,,Big Village,37,Big Village,1.6,0.3,Online Panel,7.0,,10/30/23,11/5/23,,,,,,,185048,2023.0,a,,a,,11/7/23 12:39,,https://s3.amazonaws.com/cdn.big-village.com/big-village/2023/11/Big-Village-Political-Poll-11.05.23.pdf,,False,,8914,2024,U.S. President,0,,11/5/24,general,False,False,,IND,Kennedy,31042,Robert F. Kennedy,12.9
2659,84594,1709,Big Village,,,Big Village,37,Big Village,1.6,0.3,Online Panel,7.0,,10/30/23,11/5/23,,,,,,,185048,2023.0,a,,a,,11/7/23 12:39,,https://s3.amazonaws.com/cdn.big-village.com/big-village/2023/11/Big-Village-Political-Poll-11.05.23.pdf,,False,,8914,2024,U.S. President,0,,11/5/24,general,False,False,,IND,West,31097,Cornel West,2.0
2660,84594,1709,Big Village,,,Big Village,37,Big Village,1.6,0.3,Online Panel,7.0,,10/30/23,11/5/23,,,,,,,185049,1674.0,rv,,rv,,11/7/23 12:39,,https://s3.amazonaws.com/cdn.big-village.com/big-village/2023/11/Big-Village-Political-Poll-11.05.23.pdf,,False,,8914,2024,U.S. President,0,,11/5/24,general,False,False,,DEM,Biden,19368,Joe Biden,34.2
2661,84594,1709,Big Village,,,Big Village,37,Big Village,1.6,0.3,Online Panel,7.0,,10/30/23,11/5/23,,,,,,,185049,1674.0,rv,,rv,,11/7/23 12:39,,https://s3.amazonaws.com/cdn.big-village.com/big-village/2023/11/Big-Village-Political-Poll-11.05.23.pdf,,False,,8914,2024,U.S. President,0,,11/5/24,general,False,False,,REP,Trump,16651,Donald Trump,39.1
2662,84594,1709,Big Village,,,Big Village,37,Big Village,1.6,0.3,Online Panel,7.0,,10/30/23,11/5/23,,,,,,,185049,1674.0,rv,,rv,,11/7/23 12:39,,https://s3.amazonaws.com/cdn.big-village.com/big-village/2023/11/Big-Village-Political-Poll-11.05.23.pdf,,False,,8914,2024,U.S. President,0,,11/5/24,general,False,False,,IND,Kennedy,31042,Robert F. Kennedy,13.3
2663,84594,1709,Big Village,,,Big Village,37,Big Village,1.6,0.3,Online Panel,7.0,,10/30/23,11/5/23,,,,,,,185049,1674.0,rv,,rv,,11/7/23 12:39,,https://s3.amazonaws.com/cdn.big-village.com/big-village/2023/11/Big-Village-Political-Poll-11.05.23.pdf,,False,,8914,2024,U.S. President,0,,11/5/24,general,False,False,,IND,West,31097,Cornel West,1.9
2664,84732,1189,Morning Consult,,,Morning Consult,218,Morning Consult,1.8,-0.2,Online Panel,3.0,,11/2/23,11/4/23,,,,,,,187501,4000.0,rv,,rv,True,11/21/23 09:22,,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,,,,8914,2024,U.S. President,0,,11/5/24,general,False,False,,DEM,Biden,19368,Joe Biden,41.0
2665,84732,1189,Morning Consult,,,Morning Consult,218,Morning Consult,1.8,-0.2,Online Panel,3.0,,11/2/23,11/4/23,,,,,,,187501,4000.0,rv,,rv,True,11/21/23 09:22,,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,,,,8914,2024,U.S. President,0,,11/5/24,general,False,False,,REP,Trump,16651,Donald Trump,44.0
2666,84619,1102,Emerson,,,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel,7.0,Michigan,10/30/23,11/4/23,,,,,,,185435,1000.0,rv,,rv,,11/9/23 09:38,,https://emersoncollegepolling.com/swing-state-2024-polling-biden-trails-trump-in-arizona-georgia-and-pennsylvania-and-wisconsin-leads-trump-in-michigan/,,,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,DEM,Biden,19368,Joe Biden,42.6
2667,84619,1102,Emerson,,,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel,7.0,Michigan,10/30/23,11/4/23,,,,,,,185435,1000.0,rv,,rv,,11/9/23 09:38,,https://emersoncollegepolling.com/swing-state-2024-polling-biden-trails-trump-in-arizona-georgia-and-pennsylvania-and-wisconsin-leads-trump-in-michigan/,,,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,REP,Trump,16651,Donald Trump,41.0
2668,84619,1102,Emerson,,,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel,7.0,Michigan,10/30/23,11/4/23,,,,,,,185443,788.0,lv,,lv,,11/9/23 09:38,,https://emersoncollegepolling.com/swing-state-2024-polling-biden-trails-trump-in-arizona-georgia-and-pennsylvania-and-wisconsin-leads-trump-in-michigan/,,,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,DEM,Biden,19368,Joe Biden,44.4
2669,84619,1102,Emerson,,,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel,7.0,Michigan,10/30/23,11/4/23,,,,,,,185443,788.0,lv,,lv,,11/9/23 09:38,,https://emersoncollegepolling.com/swing-state-2024-polling-biden-trails-trump-in-arizona-georgia-and-pennsylvania-and-wisconsin-leads-trump-in-michigan/,,,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,REP,Trump,16651,Donald Trump,43.0
2670,84620,1102,Emerson,,,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel,7.0,Pennsylvania,10/30/23,11/4/23,,,,,,,185436,1000.0,rv,,rv,,11/9/23 09:38,,https://emersoncollegepolling.com/swing-state-2024-polling-biden-trails-trump-in-arizona-georgia-and-pennsylvania-and-wisconsin-leads-trump-in-michigan/,,,,8872,2024,U.S. President,0,,11/5/24,general,False,False,,DEM,Biden,19368,Joe Biden,43.2
2671,84620,1102,Emerson,,,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel,7.0,Pennsylvania,10/30/23,11/4/23,,,,,,,185436,1000.0,rv,,rv,,11/9/23 09:38,,https://emersoncollegepolling.com/swing-state-2024-polling-biden-trails-trump-in-arizona-georgia-and-pennsylvania-and-wisconsin-leads-trump-in-michigan/,,,,8872,2024,U.S. President,0,,11/5/24,general,False,False,,REP,Trump,16651,Donald Trump,46.4
2672,84620,1102,Emerson,,,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel,7.0,Pennsylvania,10/30/23,11/4/23,,,,,,,185445,816.0,lv,,lv,,11/9/23 09:38,,https://emersoncollegepolling.com/swing-state-2024-polling-biden-trails-trump-in-arizona-georgia-and-pennsylvania-and-wisconsin-leads-trump-in-michigan/,,,,8872,2024,U.S. President,0,,11/5/24,general,False,False,,DEM,Biden,19368,Joe Biden,45.2
2673,84620,1102,Emerson,,,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel,7.0,Pennsylvania,10/30/23,11/4/23,,,,,,,185445,816.0,lv,,lv,,11/9/23 09:38,,https://emersoncollegepolling.com/swing-state-2024-polling-biden-trails-trump-in-arizona-georgia-and-pennsylvania-and-wisconsin-leads-trump-in-michigan/,,,,8872,2024,U.S. President,0,,11/5/24,general,False,False,,REP,Trump,16651,Donald Trump,49.1
2674,84621,1102,Emerson,,,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel,7.0,Georgia,10/30/23,11/4/23,,,,,,,185437,1000.0,rv,,rv,,11/9/23 09:38,,https://emersoncollegepolling.com/swing-state-2024-polling-biden-trails-trump-in-arizona-georgia-and-pennsylvania-and-wisconsin-leads-trump-in-michigan/,,,,8781,2024,U.S. President,0,,11/5/24,general,False,False,,DEM,Biden,19368,Joe Biden,39.7
2675,84621,1102,Emerson,,,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel,7.0,Georgia,10/30/23,11/4/23,,,,,,,185437,1000.0,rv,,rv,,11/9/23 09:38,,https://emersoncollegepolling.com/swing-state-2024-polling-biden-trails-trump-in-arizona-georgia-and-pennsylvania-and-wisconsin-leads-trump-in-michigan/,,,,8781,2024,U.S. President,0,,11/5/24,general,False,False,,REP,Trump,16651,Donald Trump,46.9
2676,84621,1102,Emerson,,,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel,7.0,Georgia,10/30/23,11/4/23,,,,,,,185442,780.0,lv,,lv,,11/9/23 09:38,,https://emersoncollegepolling.com/swing-state-2024-polling-biden-trails-trump-in-arizona-georgia-and-pennsylvania-and-wisconsin-leads-trump-in-michigan/,,,,8781,2024,U.S. President,0,,11/5/24,general,False,False,,DEM,Biden,19368,Joe Biden,41.4
2677,84621,1102,Emerson,,,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel,7.0,Georgia,10/30/23,11/4/23,,,,,,,185442,780.0,lv,,lv,,11/9/23 09:38,,https://emersoncollegepolling.com/swing-state-2024-polling-biden-trails-trump-in-arizona-georgia-and-pennsylvania-and-wisconsin-leads-trump-in-michigan/,,,,8781,2024,U.S. President,0,,11/5/24,general,False,False,,REP,Trump,16651,Donald Trump,49.1
2678,84622,1102,Emerson,,,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel,7.0,Wisconsin,10/30/23,11/4/23,,,,,,,185438,1000.0,rv,,rv,,11/9/23 09:38,,https://emersoncollegepolling.com/swing-state-2024-polling-biden-trails-trump-in-arizona-georgia-and-pennsylvania-and-wisconsin-leads-trump-in-michigan/,,,,8905,2024,U.S. President,0,,11/5/24,general,False,False,,DEM,Biden,19368,Joe Biden,42.6
2679,84622,1102,Emerson,,,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel,7.0,Wisconsin,10/30/23,11/4/23,,,,,,,185438,1000.0,rv,,rv,,11/9/23 09:38,,https://emersoncollegepolling.com/swing-state-2024-polling-biden-trails-trump-in-arizona-georgia-and-pennsylvania-and-wisconsin-leads-trump-in-michigan/,,,,8905,2024,U.S. President,0,,11/5/24,general,False,False,,REP,Trump,16651,Donald Trump,43.8
2680,84622,1102,Emerson,,,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel,7.0,Wisconsin,10/30/23,11/4/23,,,,,,,185446,819.0,lv,,lv,,11/9/23 09:38,,https://emersoncollegepolling.com/swing-state-2024-polling-biden-trails-trump-in-arizona-georgia-and-pennsylvania-and-wisconsin-leads-trump-in-michigan/,,,,8905,2024,U.S. President,0,,11/5/24,general,False,False,,DEM,Biden,19368,Joe Biden,45.0
2681,84622,1102,Emerson,,,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel,7.0,Wisconsin,10/30/23,11/4/23,,,,,,,185446,819.0,lv,,lv,,11/9/23 09:38,,https://emersoncollegepolling.com/swing-state-2024-polling-biden-trails-trump-in-arizona-georgia-and-pennsylvania-and-wisconsin-leads-trump-in-michigan/,,,,8905,2024,U.S. President,0,,11/5/24,general,False,False,,REP,Trump,16651,Donald Trump,45.2
2682,84623,1102,Emerson,,,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel,7.0,Arizona,10/30/23,11/4/23,,,,,,,185439,1000.0,rv,,rv,,11/9/23 09:38,,https://emersoncollegepolling.com/swing-state-2024-polling-biden-trails-trump-in-arizona-georgia-and-pennsylvania-and-wisconsin-leads-trump-in-michigan/,,,,8759,2024,U.S. President,0,,11/5/24,general,False,False,,DEM,Biden,19368,Joe Biden,40.6
2683,84623,1102,Emerson,,,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel,7.0,Arizona,10/30/23,11/4/23,,,,,,,185439,1000.0,rv,,rv,,11/9/23 09:38,,https://emersoncollegepolling.com/swing-state-2024-polling-biden-trails-trump-in-arizona-georgia-and-pennsylvania-and-wisconsin-leads-trump-in-michigan/,,,,8759,2024,U.S. President,0,,11/5/24,general,False,False,,REP,Trump,16651,Donald Trump,42.8
2684,84623,1102,Emerson,,,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel,7.0,Arizona,10/30/23,11/4/23,,,,,,,185441,778.0,lv,,lv,,11/9/23 09:38,,https://emersoncollegepolling.com/swing-state-2024-polling-biden-trails-trump-in-arizona-georgia-and-pennsylvania-and-wisconsin-leads-trump-in-michigan/,,,,8759,2024,U.S. President,0,,11/5/24,general,False,False,,DEM,Biden,19368,Joe Biden,43.7
2685,84623,1102,Emerson,,,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel,7.0,Arizona,10/30/23,11/4/23,,,,,,,185441,778.0,lv,,lv,,11/9/23 09:38,,https://emersoncollegepolling.com/swing-state-2024-polling-biden-trails-trump-in-arizona-georgia-and-pennsylvania-and-wisconsin-leads-trump-in-michigan/,,,,8759,2024,U.S. President,0,,11/5/24,general,False,False,,REP,Trump,16651,Donald Trump,45.5
2686,84624,1102,Emerson,,,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel,7.0,Nevada,10/30/23,11/4/23,,,,,,,185440,1000.0,rv,,rv,,11/9/23 09:38,,https://emersoncollegepolling.com/swing-state-2024-polling-biden-trails-trump-in-arizona-georgia-and-pennsylvania-and-wisconsin-leads-trump-in-michigan/,,,,8857,2024,U.S. President,0,,11/5/24,general,False,False,,DEM,Biden,19368,Joe Biden,39.4
2687,84624,1102,Emerson,,,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel,7.0,Nevada,10/30/23,11/4/23,,,,,,,185440,1000.0,rv,,rv,,11/9/23 09:38,,https://emersoncollegepolling.com/swing-state-2024-polling-biden-trails-trump-in-arizona-georgia-and-pennsylvania-and-wisconsin-leads-trump-in-michigan/,,,,8857,2024,U.S. President,0,,11/5/24,general,False,False,,REP,Trump,16651,Donald Trump,46.2
2688,84624,1102,Emerson,,,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel,7.0,Nevada,10/30/23,11/4/23,,,,,,,185444,770.0,lv,,lv,,11/9/23 09:38,,https://emersoncollegepolling.com/swing-state-2024-polling-biden-trails-trump-in-arizona-georgia-and-pennsylvania-and-wisconsin-leads-trump-in-michigan/,,,,8857,2024,U.S. President,0,,11/5/24,general,False,False,,DEM,Biden,19368,Joe Biden,44.2
2689,84624,1102,Emerson,,,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel,7.0,Nevada,10/30/23,11/4/23,,,,,,,185444,770.0,lv,,lv,,11/9/23 09:38,,https://emersoncollegepolling.com/swing-state-2024-polling-biden-trails-trump-in-arizona-georgia-and-pennsylvania-and-wisconsin-leads-trump-in-michigan/,,,,8857,2024,U.S. President,0,,11/5/24,general,False,False,,REP,Trump,16651,Donald Trump,47.3
2690,84618,770,TIPP,1742,Issues & Insights,TIPP Insights,144,TIPP Insights,1.8,-0.4,Online Panel,3.0,,11/1/23,11/3/23,,,,,,,185433,1242.0,rv,,rv,,11/9/23 09:38,,https://tippinsights.com/biden-trump-in-a-dead-heat-as-women-minorities-lift-trump-i-i-tipp-poll/,,,,8914,2024,U.S. President,0,,11/5/24,general,False,False,,DEM,Biden,19368,Joe Biden,43.0
2691,84618,770,TIPP,1742,Issues & Insights,TIPP Insights,144,TIPP Insights,1.8,-0.4,Online Panel,3.0,,11/1/23,11/3/23,,,,,,,185433,1242.0,rv,,rv,,11/9/23 09:38,,https://tippinsights.com/biden-trump-in-a-dead-heat-as-women-minorities-lift-trump-i-i-tipp-poll/,,,,8914,2024,U.S. President,0,,11/5/24,general,False,False,,REP,Trump,16651,Donald Trump,41.0
2692,84618,770,TIPP,1742,Issues & Insights,TIPP Insights,144,TIPP Insights,1.8,-0.4,Online Panel,3.0,,11/1/23,11/3/23,,,,,,,185434,1242.0,rv,,rv,,11/9/23 09:38,,https://tippinsights.com/biden-trump-in-a-dead-heat-as-women-minorities-lift-trump-i-i-tipp-poll/,,,,8914,2024,U.S. President,0,,11/5/24,general,False,False,,DEM,Biden,19368,Joe Biden,39.0
2693,84618,770,TIPP,1742,Issues & Insights,TIPP Insights,144,TIPP Insights,1.8,-0.4,Online Panel,3.0,,11/1/23,11/3/23,,,,,,,185434,1242.0,rv,,rv,,11/9/23 09:38,,https://tippinsights.com/biden-trump-in-a-dead-heat-as-women-minorities-lift-trump-i-i-tipp-poll/,,,,8914,2024,U.S. President,0,,11/5/24,general,False,False,,REP,Trump,16651,Donald Trump,37.0
2694,84618,770,TIPP,1742,Issues & Insights,TIPP Insights,144,TIPP Insights,1.8,-0.4,Online Panel,3.0,,11/1/23,11/3/23,,,,,,,185434,1242.0,rv,,rv,,11/9/23 09:38,,https://tippinsights.com/biden-trump-in-a-dead-heat-as-women-minorities-lift-trump-i-i-tipp-poll/,,,,8914,2024,U.S. President,0,,11/5/24,general,False,False,,IND,Kennedy,31042,Robert F. Kennedy,9.0
2695,84618,770,TIPP,1742,Issues & Insights,TIPP Insights,144,TIPP Insights,1.8,-0.4,Online Panel,3.0,,11/1/23,11/3/23,,,,,,,185434,1242.0,rv,,rv,,11/9/23 09:38,,https://tippinsights.com/biden-trump-in-a-dead-heat-as-women-minorities-lift-trump-i-i-tipp-poll/,,,,8914,2024,U.S. President,0,,11/5/24,general,False,False,,IND,West,31097,Cornel West,2.0
2696,84733,1189,Morning Consult,,,Morning Consult,218,Morning Consult,1.8,-0.2,Online Panel,3.0,,11/1/23,11/3/23,,,,,,,187502,4000.0,rv,,rv,True,11/21/23 09:22,,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,,,,8914,2024,U.S. President,0,,11/5/24,general,False,False,,DEM,Biden,19368,Joe Biden,42.0
2697,84733,1189,Morning Consult,,,Morning Consult,218,Morning Consult,1.8,-0.2,Online Panel,3.0,,11/1/23,11/3/23,,,,,,,187502,4000.0,rv,,rv,True,11/21/23 09:22,,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,,,,8914,2024,U.S. President,0,,11/5/24,general,False,False,,REP,Trump,16651,Donald Trump,44.0
2698,84549,568,YouGov,133,CBS News,YouGov,391,YouGov,2.9,-1.1,Online Panel,9.0,,10/30/23,11/3/23,,,,,,,184815,1759.0,lv,,lv,,11/5/23 10:59,,https://www.cbsnews.com/news/trump-vs-biden-poll-2024-presidential-election-year-out/,,,,8914,2024,U.S. President,0,,11/5/24,general,False,False,,DEM,Biden,19368,Joe Biden,48.0
2699,84549,568,YouGov,133,CBS News,YouGov,391,YouGov,2.9,-1.1,Online Panel,9.0,,10/30/23,11/3/23,,,,,,,184815,1759.0,lv,,lv,,11/5/23 10:59,,https://www.cbsnews.com/news/trump-vs-biden-poll-2024-presidential-election-year-out/,,,,8914,2024,U.S. President,0,,11/5/24,general,False,False,,REP,Trump,16651,Donald Trump,51.0
2700,84692,140,Elway,755,Crosscut,Elway Research,87,Elway Research,1.9,-0.2,Live Phone/Text-to-Web,6.0,Washington,10/30/23,11/3/23,,,,,,,186427,403.0,rv,,rv,,11/15/23 19:38,,https://crosscut.com/politics/2023/11/poll-washingtonians-worried-anxious-about-2024-election,,,,8902,2024,U.S. President,0,,11/5/24,general,False,False,,DEM,Biden,19368,Joe Biden,39.0
2701,84692,140,Elway,755,Crosscut,Elway Research,87,Elway Research,1.9,-0.2,Live Phone/Text-to-Web,6.0,Washington,10/30/23,11/3/23,,,,,,,186427,403.0,rv,,rv,,11/15/23 19:38,,https://crosscut.com/politics/2023/11/poll-washingtonians-worried-anxious-about-2024-election,,,,8902,2024,U.S. President,0,,11/5/24,general,False,False,,REP,Trump,16651,Donald Trump,29.0
2702,84692,140,Elway,755,Crosscut,Elway Research,87,Elway Research,1.9,-0.2,Live Phone/Text-to-Web,6.0,Washington,10/30/23,11/3/23,,,,,,,186428,403.0,rv,,rv,,11/15/23 19:38,,https://crosscut.com/politics/2023/11/poll-washingtonians-worried-anxious-about-2024-election,,,,8902,2024,U.S. President,0,,11/5/24,general,False,False,,DEM,Biden,19368,Joe Biden,37.0
